,Parameter,Case,TaxCreditCase,CRPYears,Technology,DisplayName,Scenario,variable,value
2358,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,135.900658
2359,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,142.1303078
2360,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,146.9689469
2361,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,201.5835577
2362,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,212.2543634
2363,Fixed O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,226.3112805
2364,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,0
2365,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,0
2366,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,0
2367,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,0
2368,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,0
2369,Variable O&M,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,0
2370,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,0
2371,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,0
2372,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,0
2373,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,0
2374,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,0
2375,Variable O&M,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,0
2376,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,0
2377,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,0
2378,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,0
2379,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,0
2380,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,0
2381,Variable O&M,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,0
2382,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,2073.197856
2383,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,2231.133789
2384,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,2319.900612
2385,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,2686.065856
2386,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,2916.360953
2387,CFC,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,3078.493577
2388,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,2259.593037
2389,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,2696.728031
2390,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,2954.052079
2391,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,3079.420134
2392,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,3629.939605
2393,CFC,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,4113.381882
2394,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,2278.362698
2395,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,2850.487013
2396,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,3441.335364
2397,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,3791.048066
2398,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,4725.354051
2399,CFC,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,6057.846756
2400,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,80.55622993
2401,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,83.04584203
2402,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,85.45071953
2403,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,117.2638166
2404,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,121.9894427
2405,LCOE,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,127.6306245
2406,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,93.08334706
2407,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,106.9414541
2408,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,113.1609734
2409,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,140.5316814
2410,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,160.2326825
2411,LCOE,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,175.1482603
2412,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,92.60934865
2413,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,110.8359294
2414,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,127.673424
2415,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,169.8553402
2416,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,203.3704097
2417,LCOE,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,248.2157299
2418,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,6640.279543
2419,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,6890.214587
2420,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,7108.025817
2421,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,8603.244549
2422,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,9006.341475
2423,CAPEX,R&D,None,20,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,9432.305722
2424,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,7580.861151
2425,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,8904.443398
2426,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,9491.772262
2427,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,10331.3544
2428,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,11985.85522
2429,CAPEX,R&D,None,20,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,13216.85705
2430,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,7643.832754
2431,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,9412.146857
2432,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,11057.47992
2433,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,12718.84297
2434,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,15602.85175
2435,CAPEX,R&D,None,20,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,19464.68792
2436,Inflation Rate,Market,ITC,30,Geothermal,*,*,2025,0.025
2437,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Advanced,2025,0.07
2438,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Moderate,2025,0.07
2439,Interest Rate Nominal,Market,ITC,30,Geothermal,*,Conservative,2025,0.07
2440,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Advanced,2025,0.043902439
2441,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Moderate,2025,0.043902439
2442,Calculated Interest Rate Real,Market,ITC,30,Geothermal,*,Conservative,2025,0.043902439
2443,Interest During Construction - Nominal,Market,ITC,30,Geothermal,*,*,2025,0.07
2444,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Advanced,2025,0.105
2445,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Moderate,2025,0.105
2446,Rate of Return on Equity Nominal,Market,ITC,30,Geothermal,*,Conservative,2025,0.105
2447,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Advanced,2025,0.07804878
2448,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Moderate,2025,0.07804878
2449,Calculated Rate of Return on Equity Real,Market,ITC,30,Geothermal,*,Conservative,2025,0.07804878
2450,Debt Fraction,Market,ITC,30,Geothermal,*,Advanced,2025,0.512870895
2451,Debt Fraction,Market,ITC,30,Geothermal,*,Moderate,2025,0.512870895
2452,Debt Fraction,Market,ITC,30,Geothermal,*,Conservative,2025,0.512870895
2453,Tax Rate (Federal and State),Market,ITC,30,Geothermal,*,*,2025,0.2574
2454,WACC Nominal,Market,ITC,30,Geothermal,*,Advanced,2025,0.077808611
2455,WACC Nominal,Market,ITC,30,Geothermal,*,Moderate,2025,0.077808611
2456,WACC Nominal,Market,ITC,30,Geothermal,*,Conservative,2025,0.077808611
2457,WACC Real,Market,ITC,30,Geothermal,*,Advanced,2025,0.051520596
2458,WACC Real,Market,ITC,30,Geothermal,*,Moderate,2025,0.051520596
2459,WACC Real,Market,ITC,30,Geothermal,*,Conservative,2025,0.051520596
2460,CRF,Market,ITC,30,Geothermal,*,Advanced,2025,0.066183337
2461,FCR,Market,ITC,30,Geothermal,*,Advanced,2025,0.046481263
2462,CRF,Market,ITC,30,Geothermal,*,Moderate,2025,0.066183337
2463,FCR,Market,ITC,30,Geothermal,*,Moderate,2025,0.046481263
2464,CRF,Market,ITC,30,Geothermal,*,Conservative,2025,0.066183337
2465,FCR,Market,ITC,30,Geothermal,*,Conservative,2025,0.046481263
2466,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,0.9
2467,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,0.9
2468,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,0.9
2469,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,0.8
2470,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,0.8
2471,CF,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,0.8
2472,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,0.9
2473,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,0.9
2474,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,0.9
2475,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,0.8
2476,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,0.8
2477,CF,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,0.8
2478,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,0.9
2479,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,0.9
2480,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,0.9
2481,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,0.8
2482,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,0.8
2483,CF,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,0.8
2484,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,4467.081687
2485,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,4559.080798
2486,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,4688.125205
2487,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,5817.178693
2488,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,5989.980522
2489,OCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,6253.812145
2490,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,5221.268115
2491,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,6107.715367
2492,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,6437.720183
2493,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,7151.934267
2494,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,8255.915616
2495,OCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,9003.475169
2496,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,5265.470056
2497,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,6461.659845
2498,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,7516.144558
2499,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,8827.794902
2500,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,10777.4977
2501,OCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,13306.84116
2502,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,100
2503,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,100
2504,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,100
2505,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,100
2506,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,100
2507,GCC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,100
2508,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,100
2509,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,100
2510,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,100
2511,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,100
2512,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,100
2513,GCC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,100
2514,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,100
2515,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,100
2516,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,100
2517,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,100
2518,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,100
2519,GCC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,100
2520,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,118.8900821
2521,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,119.0882372
2522,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,121.1156495
2523,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,152.9687211
2524,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,154.7491594
2525,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,161.1681072
2526,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,144.533073
2527,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,150.8951245
2528,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,154.2708774
2529,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,181.6866826
2530,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,191.1304294
2531,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,199.9607341
2532,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,135.900658
2533,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,142.1303078
2534,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,146.9689469
2535,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,201.5835577
2536,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,212.2543634
2537,Fixed O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,226.3112805
2538,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,0
2539,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,0
2540,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,0
2541,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,0
2542,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,0
2543,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,0
2544,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,0
2545,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,0
2546,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,0
2547,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,0
2548,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,0
2549,Variable O&M,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,0
2550,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,0
2551,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,0
2552,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,0
2553,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,0
2554,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,0
2555,Variable O&M,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,0
2556,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,2073.197856
2557,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,2231.133789
2558,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,2319.900612
2559,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,2686.065856
2560,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,2916.360953
2561,CFC,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,3078.493577
2562,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,2259.593037
2563,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,2696.728031
2564,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,2954.052079
2565,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,3079.420134
2566,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,3629.939605
2567,CFC,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,4113.381882
2568,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,2278.362698
2569,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,2850.487013
2570,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,3441.335364
2571,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,3791.048066
2572,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,4725.354051
2573,CFC,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,6057.846756
2574,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,54.22864788
2575,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,55.72730992
2576,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,57.26860283
2577,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,78.88961059
2578,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,81.81724935
2579,LCOE,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,85.55844567
2580,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,63.02651847
2581,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Moderate,2025,71.63684643
2582,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Conservative,2025,75.52770641
2583,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Advanced,2025,94.44935509
2584,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Moderate,2025,106.7705643
2585,LCOE,Market,ITC,30,Geothermal,Geothermal - NF EGS / Binary,Conservative,2025,116.1953394
2586,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Advanced,2025,62.30284833
2587,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Moderate,2025,73.51836357
2588,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Flash,Conservative,2025,83.83239166
2589,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Advanced,2025,113.1237784
2590,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Moderate,2025,133.7749165
2591,LCOE,Market,ITC,30,Geothermal,Geothermal - Deep EGS / Binary,Conservative,2025,161.3947707
2592,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Advanced,2025,6640.279543
2593,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Moderate,2025,6890.214587
2594,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Flash,Conservative,2025,7108.025817
2595,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Advanced,2025,8603.244549
2596,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Moderate,2025,9006.341475
2597,CAPEX,Market,ITC,30,Geothermal,Geothermal - Hydro / Binary,Conservative,2025,9432.305722
2598,CAPEX,Market,ITC,30,Geothermal,Geothermal - NF EGS / Flash,Advanced,2025,7580.861151
